id,name,lat,lon,idname
WMI,Warsaw Modlin,52.451111,20.651667,WMI (Warsaw Modlin)
WMK,Meyers Chuck Sea Plane Base,55.74,-132.25806,WMK (Meyers Chuck Sea Plane Base)
WMO,White Mountain,64.686389,-163.41111,WMO (White Mountain)
WMN,Maroantsetra,-15.436667,49.688333,WMN (Maroantsetra)
FLA,Gustavo Artunduaga Paredes,1.589167,-75.564444,FLA (Gustavo Artunduaga Paredes)
WMT,Zunyi Maotai Airport,27.81638,106.33268,WMT (Zunyi Maotai Airport)
FLG,Flagstaff Pulliam,35.138333,-111.67111,FLG (Flagstaff Pulliam)
WMX,Wamena,-4.1,138.953611,WMX (Wamena)
FLL,Fort Lauderdale–Hollywood International,26.0725,-80.152778,FLL (Fort Lauderdale–Hollywood International)
FLO,Florence Regional,34.1875,-79.724722,FLO (Florence Regional)
FLN,Hercílio Luz International,-27.670556,-48.547222,FLN (Hercílio Luz International)
WNA,Napakiak,60.693333,-161.97917,WNA (Napakiak)
FLS,Flinders Island,-40.094444,147.993889,FLS (Flinders Island)
FLR,Florence,43.808611,11.202778,FLR (Florence)
FLW,Flores,39.455278,-31.131389,FLW (Flores)
WNH,Wenshan Puzhehei,23.558056,104.325556,WNH (Wenshan Puzhehei)
WNI,Matahora,-5.2828,123.636,WNI (Matahora)
FLZ,Ferdinand Lumban Tobing,1.555833,98.888889,FLZ (Ferdinand Lumban Tobing)
WNP,Naga,13.585,123.270278,WNP (Naga)
WNR,Windorah,-25.410556,142.669167,WNR (Windorah)
FMA,Formosa International,-26.212778,-58.228056,FMA (Formosa International)
WNZ,Wenzhou Longwan International,27.913056,120.852222,WNZ (Wenzhou Longwan International)
FMI,Kalemie,-5.877778,29.246111,FMI (Kalemie)
FMN,Four Corners Regional,36.741389,-108.23111,FMN (Four Corners Regional)
FMM,Memmingen,47.988056,10.2375,FMM (Memmingen)
FMO,Münster Osnabrück International,52.134722,7.684722,FMO (Münster Osnabrück International)
WOL,Illawarra Regional,-34.561667,150.791389,WOL (Illawarra Regional)
FNA,Lungi International,8.616389,-13.195556,FNA (Lungi International)
FNC,Cristiano Ronaldo International,32.694167,-16.778056,FNC (Cristiano Ronaldo International)
FNI,Nîmes–Alès–Camargue–Cévennes,43.7575,4.416389,FNI (Nîmes–Alès–Camargue–Cévennes)
FNJ,Pyongyang International,39.223611,125.67,FNJ (Pyongyang International)
FNT,Bishop International,42.965556,-83.743611,FNT (Bishop International)
WPR,Capitan Fuentes Martinez,-53.253611,-70.321111,WPR (Capitan Fuentes Martinez)
FOD,Fort Dodge Regional,42.551111,-94.191944,FOD (Fort Dodge Regional)
FOC,Fuzhou Changle International,25.935,119.663333,FOC (Fuzhou Changle International)
WPU,Guardiamarina Zañartu,-54.931111,-67.626667,WPU (Guardiamarina Zañartu)
FON,Fortuna Arenal,10.400833,-84.4875,FON (Fortuna Arenal)
FOR,Pinto Martins – Fortaleza International,-3.776389,-38.5325,FOR (Pinto Martins – Fortaleza International)
OAG,Orange,-33.382222,149.131389,OAG (Orange)
OAK,Oakland International,37.721389,-122.22083,OAK (Oakland International)
OAJ,Albert J. Ellis,34.827345,-77.612621,OAJ (Albert J. Ellis)
OAL,Cacoal,-11.491208,-61.452609,OAL (Cacoal)
FPO,Grand Bahama International,26.558611,-78.695556,FPO (Grand Bahama International)
OAX,Oaxaca International,17.002778,-96.725,OAX (Oaxaca International)
WRE,Whangarei,-35.768889,174.363889,WRE (Whangarei)
WRG,Wrangell,56.484444,-132.36972,WRG (Wrangell)
WRO,Copernicus Airport Wrocław,51.102778,16.885833,WRO (Copernicus Airport Wrocław)
OBO,Tokachi–Obihiro,42.733333,143.216667,OBO (Tokachi–Obihiro)
WRZ,Weerawila,6.254444,81.235278,WRZ (Weerawila)
WRY,Westray,59.350278,-2.95,WRY (Westray)
OBU,Kobuk,66.9125,-156.89833,OBU (Kobuk)
OCC,Francisco de Orellana,-0.462778,-76.986944,OCC (Francisco de Orellana)
WSN,South Naknek,58.703333,-157.00667,WSN (South Naknek)
FRA,Frankfurt International Airport,50.033056,8.570556,FRA (Frankfurt International Airport)
FRE,Fera,-8.1075,159.577222,FRE (Fera)
WSX,Westsound/WSX Seaplane Base,48.618889,-122.9575,WSX (Westsound/WSX Seaplane Base)
WSZ,Westport,-41.736944,171.579167,WSZ (Westport)
FRO,Florø,61.583611,5.024722,FRO (Florø)
WTB,Brisbane West Wellcamp,-27.56,151.796111,WTB (Brisbane West Wellcamp)
FRS,Mundo Maya International,16.915556,-89.869722,FRS (Mundo Maya International)
FRU,Manas International,43.061389,74.4775,FRU (Manas International)
FRW,Francistown,-21.159722,27.474444,FRW (Francistown)
WTL,Tuntutuliak,60.350556,-162.65556,WTL (Tuntutuliak)
WTK,Noatak,67.566111,-162.97472,WTK (Noatak)
FSD,Sioux Falls Regional,43.581944,-96.741944,FSD (Sioux Falls Regional)
FSC,Figari–Sud Corse,41.502222,9.096667,FSC (Figari–Sud Corse)
ODN,Long Seridan,3.9775,115.068333,ODN (Long Seridan)
ODO,Bodaybo,57.866389,114.242222,ODO (Bodaybo)
ODS,Odessa International,46.426667,30.676389,ODS (Odessa International)
FSM,Fort Smith Regional,35.336667,-94.3675,FSM (Fort Smith Regional)
FSP,Saint-Pierre,46.763333,-56.174444,FSP (Saint-Pierre)
WUA,Wuhai,39.7925,106.799444,WUA (Wuhai)
ODY,Oudomsay,20.682778,101.993889,ODY (Oudomsay)
WUH,Wuhan Tianhe International,30.783889,114.208056,WUH (Wuhan Tianhe International)
FSZ,Shizuoka,34.796944,138.180833,FSZ (Shizuoka)
FTA,Futuna,-19.516389,170.2325,FTA (Futuna)
WUS,Wuyishan,27.706944,118.003056,WUS (Wuyishan)
FTE,Comandante Armando Tola International,-50.28,-72.053333,FTE (Comandante Armando Tola International)
WUT,Xinzhou Wutaishan,38.597778,112.969444,WUT (Xinzhou Wutaishan)
WUX,Sunan Shuofang International,31.494722,120.429444,WUX (Sunan Shuofang International)
OER,Örnsköldsvik,63.408333,18.99,OER (Örnsköldsvik)
WVB,Walvis Bay,-22.98,14.645278,WVB (Walvis Bay)
FTU,Tôlanaro,-25.038056,46.956111,FTU (Tôlanaro)
OFI,Ouango Fitini,9.6,-4.033333,OFI (Ouango Fitini)
FUE,Fuerteventura,28.452778,-13.863889,FUE (Fuerteventura)
FUG,Fuyang Xiguan,32.880833,115.733611,FUG (Fuyang Xiguan)
FUJ,Fukue,32.666389,128.832778,FUJ (Fukue)
FUK,Fukuoka,33.585833,130.450556,FUK (Fukuoka)
FUN,Funafuti International,-8.525278,179.195833,FUN (Funafuti International)
FUO,Foshan Shadi,23.081667,113.07,FUO (Foshan Shadi)
FUT,Pointe Vele,-14.311389,-178.06611,FUT (Pointe Vele)
WWK,Wewak,-3.583889,143.669167,WWK (Wewak)
OGD,Ogden-Hinckley,41.196111,-112.01056,OGD (Ogden-Hinckley)
OGG,Kahului,20.898611,-156.43056,OGG (Kahului)
WWP,North Whale Seaplane Base,56.116667,-133.125,WWP (North Whale Seaplane Base)
OGM,Ustupu-Ogobsucum,9.1375,-77.933333,OGM (Ustupu-Ogobsucum)
WWT,Newtok,60.940278,-164.6425,WWT (Newtok)
OGL,Ogle,6.806944,-58.106667,OGL (Ogle)
OGS,Ogdensburg International,44.681944,-75.465833,OGS (Ogdensburg International)
OGU,Ordu–Giresun,40.966944,38.085833,OGU (Ordu–Giresun)
OGX,Ain Beida,31.923889,5.410556,OGX (Ain Beida)
OGZ,Beslan,43.205,44.606667,OGZ (Beslan)
OHD,Ohrid  St. Paul the Apostle,41.18,20.742222,OHD (Ohrid  St. Paul the Apostle)
WXN,Wanzhou Wuqiao,30.803889,108.427222,WXN (Wanzhou Wuqiao)
OHE,Mohe Gulian,52.916389,122.422222,OHE (Mohe Gulian)
OHH,Okha,53.516667,142.883333,OHH (Okha)
FWA,Fort Wayne International,40.983056,-85.189722,FWA (Fort Wayne International)
OHO,Okhotsk,59.414167,143.057222,OHO (Okhotsk)
OHS,Sohar,24.386111,56.625556,OHS (Sohar)
WYA,Whyalla,-33.059444,137.519444,WYA (Whyalla)
WYS,Yellowstone,44.688333,-111.11778,WYS (Yellowstone)
FXE,Fort Lauderdale Executive,26.196111,-80.169722,FXE (Fort Lauderdale Executive)
OIR,Okushiri,42.071667,139.433056,OIR (Okushiri)
OIT,Oita,33.479444,131.737222,OIT (Oita)
FYJ,Fuyuan Dongji,48.197778,134.364444,FYJ (Fuyuan Dongji)
FYN,Fuyun Koktokay,46.798056,89.5575,FYN (Fuyun Koktokay)
FYU,Fort Yukon,66.571389,-145.25056,FYU (Fort Yukon)
OKA,Naha,26.195833,127.645833,OKA (Naha)
OKC,Will Rogers World,35.393056,-97.600833,OKC (Will Rogers World)
OKD,Okadama,43.116111,141.380278,OKD (Okadama)
OKI,Oki,36.181111,133.324722,OKI (Oki)
OKJ,Okayama,34.756944,133.855278,OKJ (Okayama)
OKL,Oksibil,-4.908333,140.630556,OKL (Oksibil)
OLB,Olbia Costa Smeralda,40.898611,9.517778,OLB (Olbia Costa Smeralda)
OLA,Ørland Main Air Station,63.698889,9.603889,OLA (Ørland Main Air Station)
OLF,L. M. Clayton,48.094722,-105.57583,OLF (L. M. Clayton)
OLH,Old Harbor,57.205,-153.29917,OLH (Old Harbor)
OLZ,Olyokminsk,60.400833,120.470833,OLZ (Olyokminsk)
OMA,Eppley Airfield,41.303056,-95.894167,OMA (Eppley Airfield)
OMC,Ormoc,11.0525,124.565278,OMC (Ormoc)
OME,Nome,64.512222,-165.44528,OME (Nome)
OMD,Oranjemund,-28.586667,16.446389,OMD (Oranjemund)
OMH,Urmia,37.662222,45.063611,OMH (Urmia)
OMO,Mostar,43.282778,17.845833,OMO (Mostar)
OMS,Omsk Tsentralny,54.966944,73.310556,OMS (Omsk Tsentralny)
OMR,Oradea International,47.025278,21.9025,OMR (Oradea International)
ONG,Mornington Island,-16.661667,139.170556,ONG (Mornington Island)
ONJ,Odate–Noshiro,40.191944,140.371389,ONJ (Odate–Noshiro)
ONK,Olenyok,68.514722,112.48,ONK (Olenyok)
ONQ,Caycuma,41.505556,32.088611,ONQ (Caycuma)
ONT,Ontario International,34.056111,-117.60111,ONT (Ontario International)
ONS,Onslow,-21.668889,115.1125,ONS (Onslow)
OOK,Toksook Bay,60.541111,-165.0875,OOK (Toksook Bay)
OOM,Cooma–Snowy Mountains,-36.300556,148.973889,OOM (Cooma–Snowy Mountains)
OOL,Gold Coast,-28.164444,153.504722,OOL (Gold Coast)
XAP,Chapecó,-27.134167,-52.656667,XAP (Chapecó)
OPO,Porto,41.235556,-8.678056,OPO (Porto)
OPS,Sinop,-11.885,-55.586111,OPS (Sinop)
XBE,Bearskin Lake,53.964722,-91.031111,XBE (Bearskin Lake)
XBJ,Birjand International,32.893889,59.288611,XBJ (Birjand International)
GAJ,Yamagata,38.411944,140.371389,GAJ (Yamagata)
GAM,Gambell,63.766667,-171.73278,GAM (Gambell)
GAL,Edward G. Pitka Sr.,64.736111,-156.9375,GAL (Edward G. Pitka Sr.)
GAO,Mariana Grajales,20.085278,-75.158333,GAO (Mariana Grajales)
GAN,RAF Gan,-0.693333,73.155556,GAN (RAF Gan)
GAU,Lokpriya Gopinath Bordoloi International,26.106111,91.585833,GAU (Lokpriya Gopinath Bordoloi International)
XCH,Christmas Island,-10.450556,105.690278,XCH (Christmas Island)
ORB,Örebro,59.223611,15.038056,ORB (Örebro)
GAY,Gaya,24.744444,84.951111,GAY (Gaya)
ORD,O Hare International,41.978611,-87.904722,ORD (O Hare International)
ORF,Norfolk International,36.894722,-76.201111,ORF (Norfolk International)
ORH,Worcester Regional,42.266667,-71.874167,ORH (Worcester Regional)
GBB,Qabala International,40.809167,47.725,GBB (Qabala International)
XCR,Châlons Vatry,48.773333,4.206111,XCR (Châlons Vatry)
ORI,Port Lions,57.884444,-152.85306,ORI (Port Lions)
ORL,Orlando Executive,28.5489,-81.3364,ORL (Orlando Executive)
ORK,Cork,51.841389,-8.491111,ORK (Cork)
ORN,Oran Es Sénia,35.623889,-0.621111,ORN (Oran Es Sénia)
GBE,Sir Seretse Khama International,-24.555278,25.918333,GBE (Sir Seretse Khama International)
GBJ,Les Bases Airport,15.8687,-61.27,GBJ (Les Bases Airport)
ORV,Robert (Bob) Curtis Memorial,66.816944,-161.02917,ORV (Robert (Bob) Curtis Memorial)
ORU,Juan Mendoza,-17.9525,-67.075833,ORU (Juan Mendoza)
ORZ,Orange Walk,18.075556,-88.548611,ORZ (Orange Walk)
ORY,Paris Orly,48.723333,2.379444,ORY (Paris Orly)
GBT,Gorgan,36.911389,54.398056,GBT (Gorgan)
OSD,Åre Östersund,63.194444,14.500278,OSD (Åre Östersund)
OSI,Osijek,45.462778,18.810278,OSI (Osijek)
GCC,Gillette–Campbell County,44.3475,-105.54167,GCC (Gillette–Campbell County)
OSL,"Oslo Airport, Gardermoen",60.193889,11.100278,"OSL (Oslo Airport, Gardermoen)"
GCI,Guernsey,49.434722,-2.601944,GCI (Guernsey)
OSS,Osh,40.608889,72.793333,OSS (Osh)
GCK,Garden City Regional,37.9275,-100.72444,GCK (Garden City Regional)
OSR,Leoš Janáček Airport Ostrava,49.696111,18.111111,OSR (Leoš Janáček Airport Ostrava)
GCM,Owen Roberts International,19.292778,-81.357778,GCM (Owen Roberts International)
OST,Ostend-Bruges International,51.199722,2.875278,OST (Ostend-Bruges International)
OSW,Orsk,51.0725,58.595556,OSW (Orsk)
GCN,Grand Canyon National Park,35.9525,-112.14694,GCN (Grand Canyon National Park)
OSY,"Namsos Airport, Høknesøra",64.471667,11.570556,"OSY (Namsos Airport, Høknesøra)"
GCW,Grand Canyon West,35.990278000000004,-113.81639,GCW (Grand Canyon West)
OTD,Contadora,8.629167,-79.034722,OTD (Contadora)
OTH,Southwest Oregon Regional,43.417222,-124.24611,OTH (Southwest Oregon Regional)
OTI,Leo Wattimena,2.05,128.316667,OTI (Leo Wattimena)
GDE,Gode,5.935,43.578611,GDE (Gode)
OTP,Henri Coandă International,44.572222,26.102222,OTP (Henri Coandă International)
GDL,Guadalajara International,20.521667,-103.31111,GDL (Guadalajara International)
GDN,Gdańsk Lech Wałęsa,54.3775,18.466111,GDN (Gdańsk Lech Wałęsa)
OTZ,Ralph Wien Memorial,66.888611,-162.59417,OTZ (Ralph Wien Memorial)
GDQ,Gondar,12.52,37.434167,GDQ (Gondar)
GDT,JAGS McCartney International,21.445278,-71.145278,GDT (JAGS McCartney International)
GDV,Dawson Community,47.140556,-104.80944,GDV (Dawson Community)
OUA,Ouagadougou,12.353333,-1.5125,OUA (Ouagadougou)
GDX,Sokol,59.911111,150.720556,GDX (Sokol)
GDZ,Gelendzhik,44.579167,38.011944,GDZ (Gelendzhik)
OUD,Angads,34.787222,-1.923889,OUD (Angads)
XFN,Xiangyang Liuji,32.150556,112.290833,XFN (Xiangyang Liuji)
GEA,Nouméa Magenta,-22.258333,166.472778,GEA (Nouméa Magenta)
OUL,Oulu,64.93,25.354444,OUL (Oulu)
GEG,Spokane International,47.617222,-117.54,GEG (Spokane International)
GEM,Mongomo Mongomeyen,1.691389,11.023889,GEM (Mongomo Mongomeyen)
GEL,Sepé Tiaraju,-28.282778,-54.170278,GEL (Sepé Tiaraju)
GEO,Cheddi Jagan International,6.498611,-58.254167,GEO (Cheddi Jagan International)
GES,General Santos International,6.06097,125.098298,GES (General Santos International)
GER,Rafael Cabrera Mustelier,21.834722,-82.783889,GER (Rafael Cabrera Mustelier)
OUZ,Tazadit,22.757778,-12.476111,OUZ (Tazadit)
GET,Geraldton,-28.796667,114.706389,GET (Geraldton)
GEV,Gällivare,67.1325,20.814722,GEV (Gällivare)
OVB,Tolmachevo,55.0125,82.650556,OVB (Tolmachevo)
OVD,Asturias,43.563611,-6.034722,OVD (Asturias)
XGR,Kangiqsualujjuaq (Georges River),58.711389,-65.991944,XGR (Kangiqsualujjuaq (Georges River))
GFF,Griffith,-34.253889,146.061667,GFF (Griffith)
GFK,Grand Forks International,47.949167,-97.176111,GFK (Grand Forks International)
OVS,Sovetsky,61.325278,63.603611,OVS (Sovetsky)
GFN,Clarence Valley Regional,-29.759444,153.03,GFN (Clarence Valley Regional)
OWB,Owensboro–Daviess County Regional,37.74,-87.166944,OWB (Owensboro–Daviess County Regional)
GGG,East Texas Regional,32.383889,-94.711389,GGG (East Texas Regional)
GGM,Kakamega,0.271389,34.7875,GGM (Kakamega)
GGR,Garowe,8.458056,48.5675,GGR (Garowe)
XIC,Xichang Qingshan,27.989167,102.184444,XIC (Xichang Qingshan)
GGT,Exuma International,23.5625,-75.878056,GGT (Exuma International)
GGW,Glasgow,48.2125,-106.61472,GGW (Glasgow)
OXB,Osvaldo Vieira International,11.894722,-15.653611,OXB (Osvaldo Vieira International)
XIL,Xilinhot,43.915556,115.963333,XIL (Xilinhot)
OXF,London Oxford Airport,51.837298,-1.319298,OXF (London Oxford Airport)
GHB,Governor's Harbour,25.284722,-76.331111,GHB (Governor's Harbour)
GHA,Noumérat – Moufdi Zakaria,32.384167,3.794167,GHA (Noumérat – Moufdi Zakaria)
XIY,Xi an Xianyang International,34.447778,108.753889,XIY (Xi an Xianyang International)
GHT,Ghat,25.145556,10.142778,GHT (Ghat)
GIB,Gibraltar International,36.151111,-5.349722,GIB (Gibraltar International)
GIG,Rio de Janeiro–Galeão International,-22.8125,-43.248333,GIG (Rio de Janeiro–Galeão International)
GIL,Gilgit,35.918889,74.333611,GIL (Gilgit)
GIS,Gisborne,-38.663889,177.976944,GIS (Gisborne)
GIU,Sigiriya,7.956111,80.728333,GIU (Sigiriya)
XKH,Xieng Khouang,19.45,103.158333,XKH (Xieng Khouang)
OZC,Labo,8.178611,123.841667,OZC (Labo)
GIZ,Jazan,16.901111,42.585833,GIZ (Jazan)
OZH,Zaporizhia International,47.866944,35.315556,OZH (Zaporizhia International)
OZG,Zagora,30.263889,-5.853056,OZG (Zagora)
GJA,La Laguna Airport,16.4454,-85.906601,GJA (La Laguna Airport)
GJL,Jijel Ferhat Abbas,36.795,5.873611,GJL (Jijel Ferhat Abbas)
OZZ,Ouarzazate,30.939167,-6.909444,OZZ (Ouarzazate)
XLB,Lac Brochet,58.616667,-101.46694,XLB (Lac Brochet)
GJT,Grand Junction Regional,39.123333,-108.52583,GJT (Grand Junction Regional)
GKA,Goroka,-6.081667,145.391944,GKA (Goroka)
XMH,Manihi,-14.436667,-146.07,XMH (Manihi)
XMN,Xiamen Gaoqi International,24.544167,118.127778,XMN (Xiamen Gaoqi International)
GLA,Glasgow,55.871944,-4.433333,GLA (Glasgow)
GLF,Golfito,8.653333,-83.181389,GLF (Golfito)
GLH,Mid Delta Regional,33.477222,-90.985,GLH (Mid Delta Regional)
GLK,Abdullahi Yusuf,6.781389,47.454444,GLK (Abdullahi Yusuf)
GLN,Guelmim,29.026667,-10.050278,GLN (Guelmim)
XNA,Northwest Arkansas Regional,36.281053,-94.304181,XNA (Northwest Arkansas Regional)
XNB,Dubai Bus Station,25.25,55.333333,XNB (Dubai Bus Station)
GLT,Gladstone,-23.869722,151.222778,GLT (Gladstone)
GLV,Golovin,64.548056,-163.01194,GLV (Golovin)
GLU,Gelephu,26.885,90.464444,GLU (Gelephu)
GLX,Galela Gamarmalamo,1.837778,127.785833,GLX (Galela Gamarmalamo)
XNN,Xining Caojiabao International,36.528611,102.040278,XNN (Xining Caojiabao International)
GMA,Gemena,3.235278,19.771389,GMA (Gemena)
GMB,Gambela,8.128889,34.563056,GMB (Gambela)
GME,Gomel,52.526944,31.016667,GME (Gomel)
GMO,Gombe Lawanti International,10.298056,10.898889,GMO (Gombe Lawanti International)
GMQ,Golog Maqin,34.4075,100.322222,GMQ (Golog Maqin)
GMP,Gimpo International,37.558333,126.790556,GMP (Gimpo International)
GMR,Totegegie,-23.08,-134.89028,GMR (Totegegie)
GMZ,La Gomera,28.029722,-17.214722,GMZ (La Gomera)
GNB,Alpes–Isère,45.363056,5.332778,GNB (Alpes–Isère)
GNA,Hrodna,53.605556,24.053889,GNA (Hrodna)
GND,Maurice Bishop International,12.004167,-61.786111,GND (Maurice Bishop International)
GNS,Binaka,1.166944,97.704444,GNS (Binaka)
GNV,Gainesville Regional,29.69,-82.271667,GNV (Gainesville Regional)
GNU,Goodnews,59.117778,-161.57611,GNU (Goodnews)
GNY,Sanliurfa,37.447658,38.898752,GNY (Sanliurfa)
GOA,Genoa Cristoforo Colombo,44.413333,8.8375,GOA (Genoa Cristoforo Colombo)
GOI,Goa International,15.380833,73.831389,GOI (Goa International)
GOH,Nuuk,64.190833,-51.678056,GOH (Nuuk)
GOJ,Strigino International,56.23,43.784167,GOJ (Strigino International)
GOM,Goma International,-1.670833,29.238333,GOM (Goma International)
GOQ,Golmud,36.400556,94.788333,GOQ (Golmud)
GOP,Mahayogi Gorakhnath,26.741111,83.45,GOP (Mahayogi Gorakhnath)
GOU,Garoua International,9.335833,13.37,GOU (Garoua International)
GOT,Göteborg Landvetter,57.662778,12.279722,GOT (Göteborg Landvetter)
GOV,Gove,-12.269444,136.818333,GOV (Gove)
PAD,Paderborn Lippstadt,51.614167,8.616389,PAD (Paderborn Lippstadt)
PAC,Albrook  Marcos A. Gelabert  International,8.973333,-79.555556,PAC (Albrook  Marcos A. Gelabert  International)
PAE,Paine Field Everett,47.907946,-122.279967,PAE (Paine Field Everett)
PAH,Barkley Regional,37.060278,-88.773056,PAH (Barkley Regional)
XQP,Quepos La Managua,9.443056,-84.129722,XQP (Quepos La Managua)
PAG,Pagadian,7.83,123.461111,PAG (Pagadian)
GPA,Araxos,38.151111,21.425556,GPA (Araxos)
PAP,Toussaint Louverture International,18.58,-72.2925,PAP (Toussaint Louverture International)
GPI,Guapi,2.57,-77.898333,GPI (Guapi)
PAT,Jay Prakash Narayan International,25.591389,85.088056,PAT (Jay Prakash Narayan International)
PAS,Paros National,37.010278,25.128611,PAS (Paros National)
PAV,Paulo Afonso,-9.400833,-38.250556,PAV (Paulo Afonso)
PAZ,El Tajín National,20.601944,-97.463056,PAZ (El Tajín National)
GPT,Gulfport–Biloxi International,30.407222,-89.07,GPT (Gulfport–Biloxi International)
GPS,Seymour,-0.453889,-90.265833,GPS (Seymour)
PBC,Puebla International,19.158056,-98.371389,PBC (Puebla International)
PBD,Porbandar,21.648611,69.657222,PBD (Porbandar)
PBG,Plattsburgh International,44.6525,-73.468889,PBG (Plattsburgh International)
PBI,Palm Beach International,26.683056,-80.095556,PBI (Palm Beach International)
PBH,Paro,27.403056,89.424722,PBH (Paro)
PBJ,Paama,-16.431944,168.235833,PBJ (Paama)
PBM,Johan Adolf Pengel International,5.452778,-55.187778,PBM (Johan Adolf Pengel International)
PBO,Paraburdoo,-23.171944,117.746667,PBO (Paraburdoo)
XRY,Jerez,36.744722,-6.06,XRY (Jerez)
PBR,Puerto Barrios,15.731944,-88.5,PBR (Puerto Barrios)
PBU,Putao,27.33,97.426389,PBU (Putao)
PBZ,Plettenberg Bay,-34.088056,23.326667,PBZ (Plettenberg Bay)
XSC,South Caicos,21.515833,-71.528611,XSC (South Caicos)
XSI,South Indian Lake,56.793056,-98.907222,XSI (South Indian Lake)
GRB,Green Bay–Austin Straubel International,44.485556,-88.133889,GRB (Green Bay–Austin Straubel International)
PCL,FAP Captain David Abensur Rengifo International,-8.378056,-74.574167,PCL (FAP Captain David Abensur Rengifo International)
PCN,Picton Aerodrome,-41.347222,173.956111,PCN (Picton Aerodrome)
GRJ,George,-34.005556,22.378889,GRJ (George)
PCR,Germán Olano,6.184722,-67.493056,PCR (Germán Olano)
GRI,Central Nebraska Regional,40.9675,-98.309722,GRI (Central Nebraska Regional)
GRK,Killeen–Fort Hood Regional,31.067222,-97.828889,GRK (Killeen–Fort Hood Regional)
GRN,Gordon Municipal,42.8,-102.2,GRN (Gordon Municipal)
GRO,Girona–Costa Brava,41.900833,2.760556,GRO (Girona–Costa Brava)
GRR,Gerald R. Ford International,42.880833,-85.522778,GRR (Gerald R. Ford International)
GRQ,Groningen Airport Eelde,53.125,6.583333,GRQ (Groningen Airport Eelde)
GRS,Grosseto Air Base,42.759722,11.071944,GRS (Grosseto Air Base)
GRV,Grozny,43.388333,45.7,GRV (Grozny)
XTG,Thargomindah,-27.986389,143.812222,XTG (Thargomindah)
GRU,São Paulo–Guarulhos International,-23.431944,-46.469444,GRU (São Paulo–Guarulhos International)
GRX,Federico García Lorca,37.188611,-3.777222,GRX (Federico García Lorca)
